["2023-12-26T22", "Poland", "Beauty & Personal Car"]	37875668.17248619
["2023-12-26T22", "Poland", "Clothing, Shoes & Jewelry"]	37879711.229962625
["2023-12-26T22", "Poland", "Electronics"]	37877675.97700308
["2023-12-26T22", "Poland", "Health, Household & Baby Care"]	37876420.71554393
["2023-12-26T22", "Poland", "Home & Kitchen"]	37878427.23823872
["2023-12-26T22", "Poland", "Office Supplies"]	37875558.678385034
["2023-12-26T22", "Poland", "Pet Supplies"]	37874290.38430858
["2023-12-26T22", "Poland", "Sports & outdoors"]	37877690.599149495
["2023-12-26T22", "Poland", "Toys & games"]	37878367.79346878
["2023-12-26T22", "Russian Federation", "Baby"]	37936585.04526763
["2023-12-26T22", "Russian Federation", "Beauty & Personal Car"]	37933842.148884565
["2023-12-26T22", "Russian Federation", "Clothing, Shoes & Jewelry"]	37937539.511606045
["2023-12-26T22", "Russian Federation", "Electronics"]	37936942.30486453
["2023-12-26T22", "Russian Federation", "Health, Household & Baby Care"]	37936558.720053464
["2023-12-26T22", "Russian Federation", "Home & Kitchen"]	37936066.52495208
["2023-12-26T22", "Russian Federation", "Office Supplies"]	37934809.4288997
["2023-12-26T22", "Russian Federation", "Pet Supplies"]	37937168.609828494
["2023-12-26T22", "Russian Federation", "Sports & outdoors"]	37932739.223537646
["2023-12-26T22", "Russian Federation", "Toys & games"]	37938946.78158517
["2023-12-26T22", "Turkey", "Baby"]	37774218.94583229
["2023-12-26T22", "Turkey", "Beauty & Personal Car"]	37781226.54251786
["2023-12-26T22", "Turkey", "Clothing, Shoes & Jewelry"]	37777185.366463
["2023-12-26T22", "Turkey", "Electronics"]	37775509.22661486
["2023-12-26T22", "Turkey", "Health, Household & Baby Care"]	37776159.31840599
["2023-12-26T22", "Turkey", "Home & Kitchen"]	37774694.279193036
["2023-12-26T22", "Turkey", "Office Supplies"]	37775288.70053395
["2023-12-26T22", "Turkey", "Pet Supplies"]	37775045.92852857
["2023-12-26T22", "Turkey", "Sports & outdoors"]	37774815.5939885
["2023-12-26T22", "Turkey", "Toys & games"]	37779089.88539088
["2023-12-26T22", "USA", "Baby"]	37648957.48085649
["2023-12-26T22", "USA", "Beauty & Personal Car"]	37651309.62095999
["2023-12-26T22", "USA", "Clothing, Shoes & Jewelry"]	37654597.26971188
["2023-12-26T22", "USA", "Electronics"]	37652046.89439472
["2023-12-26T22", "USA", "Health, Household & Baby Care"]	37650364.01611819
["2023-12-26T22", "USA", "Home & Kitchen"]	37651956.9475144
["2023-12-26T22", "USA", "Office Supplies"]	37653552.06658412
["2023-12-26T22", "USA", "Pet Supplies"]	37652144.09259406
["2023-12-26T22", "USA", "Sports & outdoors"]	37654608.626125306
["2023-12-26T22", "USA", "Toys & games"]	37654778.45933759
["2023-12-26T22", "United Kingdom", "Baby"]	37505902.82769975
["2023-12-26T22", "United Kingdom", "Beauty & Personal Car"]	37504210.058708705
["2023-12-26T22", "United Kingdom", "Clothing, Shoes & Jewelry"]	37504782.273395255
["2023-12-26T22", "United Kingdom", "Electronics"]	37504677.67987783
["2023-12-26T22", "United Kingdom", "Health, Household & Baby Care"]	37506714.90734809
["2023-12-26T22", "United Kingdom", "Home & Kitchen"]	37505174.68354208
["2023-12-26T22", "United Kingdom", "Office Supplies"]	37508579.082221985
["2023-12-26T22", "United Kingdom", "Pet Supplies"]	37507562.48152299
["2023-12-26T22", "United Kingdom", "Sports & outdoors"]	37506261.23512231
["2023-12-26T22", "United Kingdom", "Toys & games"]	37507039.82340856
["2023-12-26T23", "Australia", "Baby"]	37980784.22075192
["2023-12-26T23", "Australia", "Beauty & Personal Car"]	37979853.89783767
["2023-12-26T23", "Australia", "Clothing, Shoes & Jewelry"]	37986065.80431226
["2023-12-26T23", "Australia", "Electronics"]	37982831.42144465
["2023-12-26T23", "Australia", "Health, Household & Baby Care"]	37983351.9355402
["2023-12-26T23", "Australia", "Home & Kitchen"]	37984723.397150345
["2023-12-26T23", "Australia", "Office Supplies"]	37982038.54629949
["2023-12-26T23", "Australia", "Pet Supplies"]	37985684.3067765
["2023-12-26T23", "Australia", "Sports & outdoors"]	37978517.97692795
["2023-12-26T23", "Australia", "Toys & games"]	37982474.910557345
["2023-12-26T23", "China", "Baby"]	37734631.07795932
["2023-12-26T23", "China", "Beauty & Personal Car"]	37732880.72018442
["2023-12-26T23", "China", "Clothing, Shoes & Jewelry"]	37735825.38457024
["2023-12-26T23", "China", "Electronics"]	37735924.00240825
["2023-12-26T23", "China", "Health, Household & Baby Care"]	37736548.81476284
["2023-12-26T23", "China", "Home & Kitchen"]	37737161.53730613
["2023-12-26T23", "China", "Office Supplies"]	37731494.761975236
["2023-12-26T23", "China", "Pet Supplies"]	37736821.9696791
["2023-12-26T23", "China", "Sports & outdoors"]	37735436.612614825
["2023-12-26T23", "China", "Toys & games"]	37734822.778035544
["2023-12-26T23", "France", "Baby"]	37742586.20326052
["2023-12-26T23", "France", "Beauty & Personal Car"]	37742052.31979448
["2023-12-26T23", "France", "Clothing, Shoes & Jewelry"]	37741420.90948212
["2023-12-26T23", "France", "Electronics"]	37740442.40834186
["2023-12-26T23", "France", "Health, Household & Baby Care"]	37740990.14589587
["2023-12-26T23", "France", "Home & Kitchen"]	37739208.684640005
["2023-12-26T23", "France", "Office Supplies"]	37739109.80230417
["2023-12-26T23", "France", "Pet Supplies"]	37741456.13805726
["2023-12-26T23", "France", "Sports & outdoors"]	37741535.392473266
["2023-12-26T23", "France", "Toys & games"]	37740045.16775245
["2023-12-26T23", "Georgia", "Baby"]	37851784.05664234
["2023-12-26T23", "Georgia", "Beauty & Personal Car"]	37854923.173722476
["2023-12-26T23", "Georgia", "Clothing, Shoes & Jewelry"]	37853257.98469943
["2023-12-26T23", "Georgia", "Electronics"]	37853738.89394026
["2023-12-26T23", "Georgia", "Health, Household & Baby Care"]	37849993.354069
["2023-12-26T23", "Georgia", "Home & Kitchen"]	37851701.53241833
["2023-12-26T23", "Georgia", "Office Supplies"]	37851089.87744753
["2023-12-26T23", "Georgia", "Pet Supplies"]	37851464.20179993
["2023-12-26T23", "Georgia", "Sports & outdoors"]	37852003.68543042
["2023-12-26T23", "Georgia", "Toys & games"]	37849992.348232664
["2023-12-26T23", "Germany", "Baby"]	37552176.2013655
["2023-12-26T23", "Germany", "Beauty & Personal Car"]	37550655.23854589
["2023-12-26T23", "Germany", "Clothing, Shoes & Jewelry"]	37550706.27434138
["2023-12-26T23", "Germany", "Electronics"]	37550067.460470475
["2023-12-26T23", "Germany", "Health, Household & Baby Care"]	37550070.51345373
["2023-12-26T23", "Germany", "Home & Kitchen"]	37549853.28927293
["2023-12-26T23", "Germany", "Office Supplies"]	37551152.19369308
["2023-12-26T23", "Germany", "Pet Supplies"]	37550554.190388404
["2023-12-26T23", "Germany", "Sports & outdoors"]	37552014.093839265
["2023-12-26T23", "Germany", "Toys & games"]	37551956.81833973
["2023-12-26T23", "Hungary", "Baby"]	37370311.65817006
["2023-12-26T23", "Hungary", "Beauty & Personal Car"]	37368770.16361072
["2023-12-26T23", "Hungary", "Clothing, Shoes & Jewelry"]	37364736.84221622
["2023-12-26T23", "Hungary", "Electronics"]	37368683.20611189
["2023-12-26T23", "Hungary", "Health, Household & Baby Care"]	37370162.075279064
["2023-12-26T23", "Hungary", "Home & Kitchen"]	37369151.97507965
["2023-12-26T23", "Hungary", "Office Supplies"]	37366331.52232045
["2023-12-26T23", "Hungary", "Pet Supplies"]	37369492.63982314
["2023-12-26T23", "Hungary", "Sports & outdoors"]	37370873.95188527
["2023-12-26T23", "Hungary", "Toys & games"]	37366102.60883714
["2023-12-26T23", "India", "Baby"]	38939599.01821384
["2023-12-26T23", "India", "Beauty & Personal Car"]	38938184.82495582
["2023-12-26T23", "India", "Clothing, Shoes & Jewelry"]	38936738.62618897
["2023-12-26T23", "India", "Electronics"]	38936413.78842289
["2023-12-26T23", "India", "Health, Household & Baby Care"]	38937220.89574321
["2023-12-26T23", "India", "Home & Kitchen"]	38938394.66510561
["2023-12-26T23", "India", "Office Supplies"]	38940125.36972395
["2023-12-26T23", "India", "Pet Supplies"]	38940823.7162516
["2023-12-26T23", "India", "Sports & outdoors"]	38940889.89796444
["2023-12-26T23", "India", "Toys & games"]	38939384.87278651
["2023-12-26T23", "Israel", "Baby"]	37839221.233022235
["2023-12-26T23", "Israel", "Beauty & Personal Car"]	37842385.999102704
["2023-12-26T23", "Israel", "Clothing, Shoes & Jewelry"]	37842583.19557343
["2023-12-26T23", "Israel", "Electronics"]	37839964.59781816
["2023-12-26T23", "Israel", "Health, Household & Baby Care"]	37840331.02257603
["2023-12-26T23", "Israel", "Home & Kitchen"]	37841860.71102868
["2023-12-26T23", "Israel", "Office Supplies"]	37842171.24443756
["2023-12-26T23", "Israel", "Pet Supplies"]	37845864.62372881
["2023-12-26T23", "Israel", "Sports & outdoors"]	37842064.781135745
["2023-12-26T23", "Israel", "Toys & games"]	37841671.14596734
["2023-12-26T23", "Japan", "Baby"]	37776588.63914449
["2023-12-26T23", "Japan", "Beauty & Personal Car"]	37775658.38457375
["2023-12-26T23", "Japan", "Clothing, Shoes & Jewelry"]	37774533.48476164
["2023-12-26T23", "Japan", "Electronics"]	37776552.04475742
["2023-12-26T23", "Japan", "Health, Household & Baby Care"]	37778453.92404558
["2023-12-26T23", "Japan", "Home & Kitchen"]	37773684.664546795
["2023-12-26T23", "Japan", "Office Supplies"]	37779023.0534679
["2023-12-26T23", "Japan", "Pet Supplies"]	37778173.26290918
["2023-12-26T23", "Japan", "Sports & outdoors"]	37774665.02078703
["2023-12-26T23", "Japan", "Toys & games"]	37775961.16828077
["2023-12-26T23", "Pakistan", "Baby"]	37796428.844668634
["2023-12-26T23", "Pakistan", "Beauty & Personal Car"]	37799975.58211807
["2023-12-26T23", "Pakistan", "Clothing, Shoes & Jewelry"]	37803432.487144545
["2023-12-26T23", "Pakistan", "Electronics"]	37797970.40324432
["2023-12-26T23", "Pakistan", "Health, Household & Baby Care"]	37796762.346156426
["2023-12-26T23", "Pakistan", "Home & Kitchen"]	37799170.6598676
["2023-12-26T23", "Pakistan", "Office Supplies"]	37801459.92209305
["2023-12-26T23", "Pakistan", "Pet Supplies"]	37802268.64278755
["2023-12-26T23", "Pakistan", "Sports & outdoors"]	37800449.51784833
["2023-12-26T23", "Pakistan", "Toys & games"]	37800802.615553744
["2023-12-26T23", "Poland", "Baby"]	37711575.67744441
["2023-12-26T23", "Poland", "Beauty & Personal Car"]	37706971.07316888
["2023-12-26T23", "Poland", "Clothing, Shoes & Jewelry"]	37709568.80314613
["2023-12-26T23", "Poland", "Electronics"]	37709512.987108536
["2023-12-26T23", "Poland", "Health, Household & Baby Care"]	37707269.65236612
["2023-12-26T23", "Poland", "Home & Kitchen"]	37707922.61510926
["2023-12-26T23", "Poland", "Office Supplies"]	37709267.03275022
["2023-12-26T23", "Poland", "Pet Supplies"]	37707130.6482029
["2023-12-26T23", "Poland", "Sports & outdoors"]	37707554.16170612
["2023-12-26T23", "Poland", "Toys & games"]	37710106.444108665
["2023-12-26T23", "Russian Federation", "Baby"]	37624234.52939774
["2023-12-26T23", "Russian Federation", "Beauty & Personal Car"]	37626442.85548644
["2023-12-26T23", "Russian Federation", "Clothing, Shoes & Jewelry"]	37625448.7618834
["2023-12-26T23", "Russian Federation", "Electronics"]	37626747.37313804
["2023-12-26T23", "Russian Federation", "Health, Household & Baby Care"]	37627304.818345726
["2023-12-26T23", "Russian Federation", "Home & Kitchen"]	37624278.976658314
["2023-12-26T23", "Russian Federation", "Office Supplies"]	37625748.78513666
["2023-12-26T23", "Russian Federation", "Pet Supplies"]	37623506.09497461
["2023-12-26T23", "Russian Federation", "Sports & outdoors"]	37626375.311828755
["2023-12-26T23", "Russian Federation", "Toys & games"]	37624269.775318205
["2023-12-26T23", "Turkey", "Baby"]	37857674.16871553
["2023-12-26T23", "Turkey", "Beauty & Personal Car"]	37863204.966730185
["2023-12-26T23", "Turkey", "Clothing, Shoes & Jewelry"]	37862476.132459134
["2023-12-26T23", "Turkey", "Electronics"]	37863741.323446795
["2023-12-26T23", "Turkey", "Health, Household & Baby Care"]	37860658.608256385
["2023-12-26T23", "Turkey", "Home & Kitchen"]	37863169.727496766
["2023-12-26T23", "Turkey", "Office Supplies"]	37863155.27253005
["2023-12-26T23", "Turkey", "Pet Supplies"]	37861700.029818766
["2023-12-26T23", "Turkey", "Sports & outdoors"]	37863698.235835135
["2023-12-26T23", "Turkey", "Toys & games"]	37865010.844575375
["2023-12-26T23", "USA", "Baby"]	37887907.90792778
["2023-12-26T23", "USA", "Beauty & Personal Car"]	37886672.618367806
["2023-12-26T23", "USA", "Clothing, Shoes & Jewelry"]	37888744.94701201
["2023-12-26T23", "USA", "Electronics"]	37888189.899739705
["2023-12-26T23", "USA", "Health, Household & Baby Care"]	37890074.55527692
["2023-12-26T23", "USA", "Home & Kitchen"]	37889993.00123532
["2023-12-26T23", "USA", "Office Supplies"]	37889105.47808392
["2023-12-26T23", "USA", "Pet Supplies"]	37888011.93681162
["2023-12-26T23", "USA", "Sports & outdoors"]	37886962.58776818
["2023-12-26T23", "USA", "Toys & games"]	37886899.0456925
["2023-12-26T23", "United Kingdom", "Baby"]	37933681.903378256
["2023-12-26T23", "United Kingdom", "Beauty & Personal Car"]	37931543.35629522
["2023-12-26T23", "United Kingdom", "Clothing, Shoes & Jewelry"]	37934783.36467973
["2023-12-26T23", "United Kingdom", "Electronics"]	37934775.73652381
["2023-12-26T23", "United Kingdom", "Health, Household & Baby Care"]	37934329.342765614
["2023-12-26T23", "United Kingdom", "Home & Kitchen"]	37930481.18811292
["2023-12-26T23", "United Kingdom", "Office Supplies"]	37931861.14268909
["2023-12-26T23", "United Kingdom", "Pet Supplies"]	37934064.96373928
["2023-12-26T23", "United Kingdom", "Sports & outdoors"]	37936909.494515374
["2023-12-26T23", "United Kingdom", "Toys & games"]	37934203.44910748
["2023-12-27T00", "Australia", "Baby"]	37466748.98208109
["2023-12-27T00", "Australia", "Beauty & Personal Car"]	37468628.71737647
["2023-12-27T00", "Australia", "Clothing, Shoes & Jewelry"]	37462926.24028115
["2023-12-27T00", "Australia", "Electronics"]	37465926.916612215
["2023-12-27T00", "Australia", "Health, Household & Baby Care"]	37465332.839040905
["2023-12-27T00", "Australia", "Home & Kitchen"]	37467658.88863259
["2023-12-27T00", "Australia", "Office Supplies"]	37466850.12745692
["2023-12-27T00", "Australia", "Pet Supplies"]	37466575.06763101
["2023-12-27T00", "Australia", "Sports & outdoors"]	37466753.69116881
["2023-12-27T00", "Australia", "Toys & games"]	37463655.46936997
["2023-12-27T00", "China", "Baby"]	34120205.1828306
["2023-12-27T00", "China", "Beauty & Personal Car"]	34118013.69867351
["2023-12-27T00", "China", "Clothing, Shoes & Jewelry"]	34117957.8313148
["2023-12-27T00", "China", "Electronics"]	34116532.54146468
["2023-12-27T00", "China", "Health, Household & Baby Care"]	34119512.06106333
["2023-12-27T00", "China", "Home & Kitchen"]	34119715.65265062
["2023-12-27T00", "China", "Office Supplies"]	34117209.05756594
["2023-12-27T00", "China", "Pet Supplies"]	34120088.02547018
["2023-12-27T00", "China", "Sports & outdoors"]	34117366.75759036
["2023-12-27T00", "China", "Toys & games"]	34116751.44651985
["2023-12-27T00", "France", "Baby"]	37733943.78921106
["2023-12-27T00", "France", "Beauty & Personal Car"]	37731926.25827095
["2023-12-27T00", "France", "Clothing, Shoes & Jewelry"]	37738740.345764354
["2023-12-27T00", "France", "Electronics"]	37736755.85170546
["2023-12-27T00", "France", "Health, Household & Baby Care"]	37734232.967732064
["2023-12-27T00", "France", "Home & Kitchen"]	37734349.71021228
["2023-12-27T00", "France", "Office Supplies"]	37734391.41631637
["2023-12-27T00", "France", "Pet Supplies"]	37732340.254014075
["2023-12-27T00", "France", "Sports & outdoors"]	37731898.98657617
["2023-12-27T00", "France", "Toys & games"]	37735344.310801096
["2023-12-27T00", "Georgia", "Baby"]	37759772.83958249
["2023-12-27T00", "Georgia", "Beauty & Personal Car"]	37759879.97015985
["2023-12-27T00", "Georgia", "Clothing, Shoes & Jewelry"]	37759707.00417177
["2023-12-27T00", "Georgia", "Electronics"]	37762660.5390982
["2023-12-27T00", "Georgia", "Health, Household & Baby Care"]	37759133.46320544
["2023-12-27T00", "Georgia", "Home & Kitchen"]	37760306.26079917
["2023-12-27T00", "Georgia", "Office Supplies"]	37762660.191653065
["2023-12-27T00", "Georgia", "Pet Supplies"]	37758997.3999742
["2023-12-27T00", "Georgia", "Sports & outdoors"]	37757912.12265787
["2023-12-27T00", "Georgia", "Toys & games"]	37761236.204521954
["2023-12-27T00", "Germany", "Baby"]	37470031.76897791
["2023-12-27T00", "Germany", "Beauty & Personal Car"]	37472702.714522704
["2023-12-27T00", "Germany", "Clothing, Shoes & Jewelry"]	37473416.44310918
["2023-12-27T00", "Germany", "Electronics"]	37471748.93953521
["2023-12-27T00", "Germany", "Health, Household & Baby Care"]	37473305.37267294
["2023-12-27T00", "Germany", "Home & Kitchen"]	37475631.662584215
["2023-12-27T00", "Germany", "Office Supplies"]	37474912.36903799
["2023-12-27T00", "Germany", "Pet Supplies"]	37471416.927116215
["2023-12-27T00", "Germany", "Sports & outdoors"]	37473260.25556123
["2023-12-27T00", "Germany", "Toys & games"]	37474706.178548664
["2023-12-27T00", "Hungary", "Baby"]	36508973.30504182
["2023-12-27T00", "Hungary", "Beauty & Personal Car"]	36503727.48286043
["2023-12-27T00", "Hungary", "Clothing, Shoes & Jewelry"]	36507310.11866129
["2023-12-27T00", "Hungary", "Electronics"]	36504508.28412987
["2023-12-27T00", "Hungary", "Health, Household & Baby Care"]	36506970.246608004
["2023-12-27T00", "Hungary", "Home & Kitchen"]	36508095.262505814
["2023-12-27T00", "Hungary", "Office Supplies"]	36507354.029315636
["2023-12-27T00", "Hungary", "Pet Supplies"]	36506883.18274271
["2023-12-27T00", "Hungary", "Sports & outdoors"]	36506046.56313386
["2023-12-27T00", "Hungary", "Toys & games"]	36509236.51896413
["2023-12-27T00", "India", "Baby"]	37747321.936494425
["2023-12-27T00", "India", "Beauty & Personal Car"]	37749231.53332908
["2023-12-27T00", "India", "Clothing, Shoes & Jewelry"]	37749079.412061006
["2023-12-27T00", "India", "Electronics"]	37744535.222138025
["2023-12-27T00", "India", "Health, Household & Baby Care"]	37750369.52999604
["2023-12-27T00", "India", "Home & Kitchen"]	37749146.48086904
["2023-12-27T00", "India", "Office Supplies"]	37748745.60662431
["2023-12-27T00", "India", "Pet Supplies"]	37751831.59031917
["2023-12-27T00", "India", "Sports & outdoors"]	37746878.8297951
["2023-12-27T00", "India", "Toys & games"]	37748134.890463986
["2023-12-27T00", "Israel", "Baby"]	37417084.42858938
["2023-12-27T00", "Israel", "Beauty & Personal Car"]	37415916.28943227
["2023-12-27T00", "Israel", "Clothing, Shoes & Jewelry"]	37416538.21947113
["2023-12-27T00", "Israel", "Electronics"]	37417144.164634705
["2023-12-27T00", "Israel", "Health, Household & Baby Care"]	37413939.53873628
["2023-12-27T00", "Israel", "Home & Kitchen"]	37418335.231103905
["2023-12-27T00", "Israel", "Office Supplies"]	37412745.202412456
["2023-12-27T00", "Israel", "Pet Supplies"]	37415072.7253606
["2023-12-27T00", "Israel", "Sports & outdoors"]	37417365.106889986
["2023-12-27T00", "Israel", "Toys & games"]	37417492.20490066
["2023-12-27T00", "Japan", "Baby"]	37658936.36897993
["2023-12-27T00", "Japan", "Beauty & Personal Car"]	37656507.67877917
["2023-12-27T00", "Japan", "Clothing, Shoes & Jewelry"]	37658992.83129696
["2023-12-27T00", "Japan", "Electronics"]	37660815.65575033
["2023-12-27T00", "Japan", "Health, Household & Baby Care"]	37656986.373532385
["2023-12-27T00", "Japan", "Home & Kitchen"]	37660228.24708319
["2023-12-27T00", "Japan", "Office Supplies"]	37655373.58999782
["2023-12-27T00", "Japan", "Pet Supplies"]	37654863.944772355
["2023-12-27T00", "Japan", "Sports & outdoors"]	37653958.78342629
["2023-12-27T00", "Japan", "Toys & games"]	37657990.15477598
["2023-12-27T00", "Pakistan", "Baby"]	37812443.93514571
["2023-12-27T00", "Pakistan", "Beauty & Personal Car"]	37810064.146405235
["2023-12-27T00", "Pakistan", "Clothing, Shoes & Jewelry"]	37808930.83236268
["2023-12-27T00", "Pakistan", "Electronics"]	37810034.39641878
["2023-12-27T00", "Pakistan", "Health, Household & Baby Care"]	37809407.64972372
["2023-12-27T00", "Pakistan", "Home & Kitchen"]	37812825.80544742
["2023-12-27T00", "Pakistan", "Office Supplies"]	37811124.4646087
["2023-12-27T00", "Pakistan", "Pet Supplies"]	37812819.9237183
["2023-12-27T00", "Pakistan", "Sports & outdoors"]	37812255.0143998
["2023-12-27T00", "Pakistan", "Toys & games"]	37812351.31252936
["2023-12-27T00", "Poland", "Baby"]	37490566.23801254
["2023-12-27T00", "Poland", "Beauty & Personal Car"]	37490867.93215735
["2023-12-27T00", "Poland", "Clothing, Shoes & Jewelry"]	37490685.843121
["2023-12-27T00", "Poland", "Electronics"]	37492118.844880566
["2023-12-27T00", "Poland", "Health, Household & Baby Care"]	37492237.45602841
["2023-12-27T00", "Poland", "Home & Kitchen"]	37490512.68935795
["2023-12-27T00", "Poland", "Office Supplies"]	37492198.61470351
["2023-12-27T00", "Poland", "Pet Supplies"]	37491229.93323419
["2023-12-27T00", "Poland", "Sports & outdoors"]	37495031.94046315
["2023-12-27T00", "Poland", "Toys & games"]	37490729.27924705
["2023-12-27T00", "Russian Federation", "Baby"]	37990148.47256793
["2023-12-27T00", "Russian Federation", "Beauty & Personal Car"]	37990850.41220103
["2023-12-27T00", "Russian Federation", "Clothing, Shoes & Jewelry"]	37990680.12175699
["2023-12-27T00", "Russian Federation", "Electronics"]	37991229.225281656
["2023-12-27T00", "Russian Federation", "Health, Household & Baby Care"]	37985723.075862095
["2023-12-27T00", "Russian Federation", "Home & Kitchen"]	37990269.87181929
["2023-12-27T00", "Russian Federation", "Office Supplies"]	37990498.827652656
["2023-12-27T00", "Russian Federation", "Pet Supplies"]	37986018.20150272
["2023-12-27T00", "Russian Federation", "Sports & outdoors"]	37986865.84404675
["2023-12-27T00", "Russian Federation", "Toys & games"]	37991740.125510246
["2023-12-27T00", "Turkey", "Baby"]	37307274.19427807
["2023-12-27T00", "Turkey", "Beauty & Personal Car"]	37307798.53008248
["2023-12-27T00", "Turkey", "Clothing, Shoes & Jewelry"]	37307549.86397467
["2023-12-27T00", "Turkey", "Electronics"]	37308409.745865636
["2023-12-27T00", "Turkey", "Health, Household & Baby Care"]	37308985.7977002
["2023-12-27T00", "Turkey", "Home & Kitchen"]	37308086.07893697
["2023-12-27T00", "Turkey", "Office Supplies"]	37306173.738850586
["2023-12-27T00", "Turkey", "Pet Supplies"]	37306833.30577474
["2023-12-27T00", "Turkey", "Sports & outdoors"]	37307804.29459708
["2023-12-27T00", "Turkey", "Toys & games"]	37307815.44640858
["2023-12-27T00", "USA", "Baby"]	37727151.52756951
["2023-12-27T00", "USA", "Beauty & Personal Car"]	37725368.59646547
["2023-12-27T00", "USA", "Clothing, Shoes & Jewelry"]	37727839.751214705
["2023-12-27T00", "USA", "Electronics"]	37726309.64499443
["2023-12-27T00", "USA", "Health, Household & Baby Care"]	37729585.06731527
["2023-12-27T00", "USA", "Home & Kitchen"]	37724945.62732259
["2023-12-27T00", "USA", "Office Supplies"]	37727613.23174351
["2023-12-27T00", "USA", "Pet Supplies"]	37727132.250950314
["2023-12-27T00", "USA", "Sports & outdoors"]	37724659.57334194
["2023-12-27T00", "USA", "Toys & games"]	37724675.03506682
["2023-12-27T00", "United Kingdom", "Baby"]	37522716.985527106
["2023-12-27T00", "United Kingdom", "Beauty & Personal Car"]	37522895.058510125
["2023-12-27T00", "United Kingdom", "Clothing, Shoes & Jewelry"]	37523388.28311981
["2023-12-27T00", "United Kingdom", "Electronics"]	37523319.90438486
["2023-12-27T00", "United Kingdom", "Health, Household & Baby Care"]	37522230.65922395
["2023-12-27T00", "United Kingdom", "Home & Kitchen"]	37524071.98196954
["2023-12-27T00", "United Kingdom", "Office Supplies"]	37526188.083511405
["2023-12-27T00", "United Kingdom", "Pet Supplies"]	37522511.480382375
["2023-12-27T00", "United Kingdom", "Sports & outdoors"]	37526099.14027143
["2023-12-27T00", "United Kingdom", "Toys & games"]	37525916.52199569
["2023-12-27T01", "Australia", "Baby"]	36810364.563031495
["2023-12-27T01", "Australia", "Beauty & Personal Car"]	36811446.55397487
["2023-12-27T01", "Australia", "Clothing, Shoes & Jewelry"]	36811273.492168225
["2023-12-27T01", "Australia", "Electronics"]	36811090.79382016
["2023-12-27T01", "Australia", "Health, Household & Baby Care"]	36808529.84957046
["2023-12-27T01", "Australia", "Home & Kitchen"]	36814044.75247281
["2023-12-27T01", "Australia", "Office Supplies"]	36812493.530466504
["2023-12-27T01", "Australia", "Pet Supplies"]	36812736.533137344
["2023-12-27T01", "Australia", "Sports & outdoors"]	36810819.04384904
["2023-12-27T01", "Australia", "Toys & games"]	36809955.94016962
["2023-12-27T01", "China", "Baby"]	36642364.69213413
["2023-12-27T01", "China", "Beauty & Personal Car"]	36640526.951157875
["2023-12-27T01", "China", "Clothing, Shoes & Jewelry"]	36640830.45744291
["2023-12-27T01", "China", "Electronics"]	36639089.96632739
["2023-12-27T01", "China", "Health, Household & Baby Care"]	36639791.90997102
["2023-12-27T01", "China", "Home & Kitchen"]	36638976.41315464
["2023-12-27T01", "China", "Office Supplies"]	36639222.01353016
["2023-12-27T01", "China", "Pet Supplies"]	36640541.27524211
["2023-12-27T01", "China", "Sports & outdoors"]	36642178.05499016
["2023-12-27T01", "China", "Toys & games"]	36640227.79744321
["2023-12-27T01", "France", "Baby"]	37887570.312018394
["2023-12-27T01", "France", "Beauty & Personal Car"]	37888492.871932045
["2023-12-27T01", "France", "Clothing, Shoes & Jewelry"]	37888291.331344694
["2023-12-27T01", "France", "Electronics"]	37887870.48127127
["2023-12-27T01", "France", "Health, Household & Baby Care"]	37890688.40518488
["2023-12-27T01", "France", "Home & Kitchen"]	37890142.49359403
["2023-12-27T01", "France", "Office Supplies"]	37892980.4164327
["2023-12-27T01", "France", "Pet Supplies"]	37890640.63658994
["2023-12-27T01", "France", "Sports & outdoors"]	37891356.53345066
["2023-12-27T01", "France", "Toys & games"]	37890808.585726075
["2023-12-27T01", "Georgia", "Baby"]	30333010.00767878
["2023-12-27T01", "Georgia", "Beauty & Personal Car"]	30330114.32087232
["2023-12-27T01", "Georgia", "Clothing, Shoes & Jewelry"]	30333666.604030102
["2023-12-27T01", "Georgia", "Electronics"]	30331324.462367598
["2023-12-27T01", "Georgia", "Health, Household & Baby Care"]	30331105.404013377
["2023-12-27T01", "Georgia", "Home & Kitchen"]	30332433.067311063
["2023-12-27T01", "Georgia", "Office Supplies"]	30330774.399054304
["2023-12-27T01", "Georgia", "Pet Supplies"]	30333540.745597012
["2023-12-27T01", "Georgia", "Sports & outdoors"]	30336317.891760916
["2023-12-27T01", "Georgia", "Toys & games"]	30332025.325734492
["2023-12-27T01", "Germany", "Baby"]	37012400.4244548
["2023-12-27T01", "Germany", "Beauty & Personal Car"]	37011984.76861768
["2023-12-27T01", "Germany", "Clothing, Shoes & Jewelry"]	37013051.01926365
["2023-12-27T01", "Germany", "Electronics"]	37013435.49366118
["2023-12-27T01", "Germany", "Health, Household & Baby Care"]	37012722.29567177
["2023-12-27T01", "Germany", "Home & Kitchen"]	37010268.06531983
["2023-12-27T01", "Germany", "Office Supplies"]	37017895.192173176
["2023-12-27T01", "Germany", "Pet Supplies"]	37012390.31076742
["2023-12-27T01", "Germany", "Sports & outdoors"]	37009999.78148868
["2023-12-27T01", "Germany", "Toys & games"]	37011706.467760526
["2023-12-27T01", "Hungary", "Baby"]	37948252.31384721
